id,passResult
987_2018120203,C
1034_2018120203,I
1056_2018120203,C
1081_2018120203,C
1166_2018120203,C
1191_2018120203,C
1238_2018120203,C
1263_2018120203,I
1285_2018120203,C
1310_2018120203,C
1335_2018120203,I
1567_2018120203,I
1589_2018120203,C
1636_2018120203,I
1658_2018120203,I
1713_2018120203,C
1781_2018120203,C
1806_2018120203,C
1831_2018120203,C
1873_2018120203,C
1918_2018120203,S
1955_2018120203,I
2120_2018120203,I
2190_2018120203,I
2212_2018120203,C
2281_2018120203,I
2320_2018120203,I
2342_2018120203,C
2370_2018120203,I
2424_2018120203,C
2455_2018120203,C
2486_2018120203,I
2508_2018120203,C
2556_2018120203,C
2644_2018120203,C
2691_2018120203,I
2713_2018120203,I
2791_2018120203,C
2933_2018120203,I
3055_2018120203,I
3077_2018120203,C
3155_2018120203,I
3260_2018120203,I
3384_2018120203,I
3426_2018120203,C
3451_2018120203,I
3473_2018120203,C
3526_2018120203,C
3552_2018120203,C
3599_2018120203,C
3646_2018120203,C
3738_2018120203,S
3758_2018120203,I
3812_2018120203,C
3859_2018120203,C
4023_2018120203,I
4090_2018120203,C
4115_2018120203,I
4137_2018120203,I
4177_2018120203,C
4202_2018120203,C
4228_2018120203,C
4259_2018120203,I
4303_2018120203,I
4325_2018120203,C
4367_2018120203,I
81_2018120204,C
194_2018120204,S
214_2018120204,C
239_2018120204,C
292_2018120204,S
312_2018120204,C
481_2018120204,I
579_2018120204,C
648_2018120204,C
717_2018120204,C
764_2018120204,C
821_2018120204,C
846_2018120204,C
888_2018120204,C
919_2018120204,C
944_2018120204,I
1005_2018120204,C
1052_2018120204,C
1077_2018120204,C
1102_2018120204,I
1124_2018120204,C
1234_2018120204,I
1256_2018120204,I
1289_2018120204,IN
1490_2018120204,I
1565_2018120204,IN
1710_2018120204,C
1763_2018120204,I
1785_2018120204,C
1890_2018120204,C
1919_2018120204,I
1958_2018120204,I
2000_2018120204,IN
2118_2018120204,C
2171_2018120204,C
2202_2018120204,S
2227_2018120204,C
2270_2018120204,I
2293_2018120204,I
2315_2018120204,I
2483_2018120204,C
2530_2018120204,C
2555_2018120204,C
2580_2018120204,C
2622_2018120204,C
2664_2018120204,C
2771_2018120204,I
2826_2018120204,S
2929_2018120204,C
2954_2018120204,I
3069_2018120204,C
3094_2018120204,C
3169_2018120204,C
3261_2018120204,I
3283_2018120204,C
3325_2018120204,C
3394_2018120204,S
3434_2018120204,C
3459_2018120204,C
3484_2018120204,I
3506_2018120204,C
3531_2018120204,I
3553_2018120204,I
3691_2018120204,I
3713_2018120204,C
3806_2018120204,I
3828_2018120204,C
3859_2018120204,C
3884_2018120204,C
3915_2018120204,C
3946_2018120204,C
3971_2018120204,C
4002_2018120204,C
4027_2018120204,C
4284_2018120204,C
4309_2018120204,C
4334_2018120204,C
4359_2018120204,I
4381_2018120204,C
4406_2018120204,I
4428_2018120204,C
50_2018120205,C
75_2018120205,C
183_2018120205,IN
216_2018120205,I
338_2018120205,S
380_2018120205,I
466_2018120205,C
491_2018120205,C
659_2018120205,I
681_2018120205,C
725_2018120205,I
769_2018120205,I
802_2018120205,C
827_2018120205,I
871_2018120205,C
938_2018120205,C
963_2018120205,I
995_2018120205,C
1070_2018120205,I
1114_2018120205,C
1174_2018120205,I
1196_2018120205,I
1218_2018120205,C
1243_2018120205,C
1303_2018120205,C
1335_2018120205,S
1384_2018120205,C
1415_2018120205,I
1542_2018120205,I
1575_2018120205,I
1642_2018120205,C
1844_2018120205,I
1950_2018120205,C
1975_2018120205,C
2000_2018120205,C
2025_2018120205,C
2067_2018120205,I
2089_2018120205,S
2126_2018120205,C
2185_2018120205,C
2210_2018120205,C
2252_2018120205,C
2309_2018120205,I
2366_2018120205,C
2402_2018120205,C
2483_2018120205,C
2530_2018120205,C
2555_2018120205,I
2599_2018120205,S
2667_2018120205,I
2689_2018120205,C
2714_2018120205,C
2761_2018120205,I
2783_2018120205,I
2907_2018120205,C
2988_2018120205,C
3013_2018120205,S
3033_2018120205,C
3090_2018120205,C
3137_2018120205,C
3162_2018120205,C
3204_2018120205,C
3229_2018120205,C
3356_2018120205,C
3381_2018120205,C
3406_2018120205,C
3431_2018120205,I
3470_2018120205,C
3539_2018120205,I
3561_2018120205,C
3603_2018120205,C
3628_2018120205,S
3692_2018120205,C
3721_2018120205,C
3752_2018120205,C
3777_2018120205,I
3799_2018120205,C
3846_2018120205,I
3868_2018120205,C
3910_2018120205,S
4119_2018120205,C
4144_2018120205,C
4175_2018120205,C
4200_2018120205,C
4225_2018120205,I
4247_2018120205,C
73_2018120206,C
120_2018120206,C
145_2018120206,C
170_2018120206,I
269_2018120206,I
291_2018120206,C
419_2018120206,I
463_2018120206,I
558_2018120206,S
591_2018120206,S
657_2018120206,C
682_2018120206,I
727_2018120206,I
803_2018120206,I
830_2018120206,I
1034_2018120206,I
1056_2018120206,I
1148_2018120206,C
1275_2018120206,S
1376_2018120206,C
1443_2018120206,C
1567_2018120206,I
1589_2018120206,C
1647_2018120206,C
1705_2018120206,I
1789_2018120206,C
1814_2018120206,C
1858_2018120206,C
2030_2018120206,C
2112_2018120206,C
2158_2018120206,IN
2354_2018120206,C
2407_2018120206,C
2432_2018120206,I
2510_2018120206,C
2535_2018120206,C
2585_2018120206,I
2618_2018120206,I
2727_2018120206,C
2758_2018120206,I
2802_2018120206,I
2900_2018120206,I
2941_2018120206,C
2977_2018120206,I
3021_2018120206,IN
3048_2018120206,IN
3120_2018120206,C
3145_2018120206,C
3231_2018120206,C
3267_2018120206,C
3336_2018120206,C
3362_2018120206,C
3387_2018120206,I
3533_2018120206,C
3590_2018120206,C
3654_2018120206,I
3781_2018120206,S
3801_2018120206,S
3890_2018120206,C
3991_2018120206,C
4016_2018120206,C
4047_2018120206,C
4095_2018120206,C
4143_2018120206,I
4169_2018120206,I
4233_2018120206,I
234_2018120207,I
256_2018120207,C
345_2018120207,I
443_2018120207,I
484_2018120207,I
528_2018120207,I
593_2018120207,I
648_2018120207,I
670_2018120207,C
839_2018120207,C
904_2018120207,C
962_2018120207,I
984_2018120207,C
1009_2018120207,C
1034_2018120207,IN
1100_2018120207,C
1186_2018120207,IN
1213_2018120207,I
1257_2018120207,I
1298_2018120207,C
1410_2018120207,I
1454_2018120207,I
1648_2018120207,C
1844_2018120207,C
1902_2018120207,C
1933_2018120207,C
1981_2018120207,I
2061_2018120207,S
2170_2018120207,S
2190_2018120207,S
2256_2018120207,C
2358_2018120207,C
2405_2018120207,C
2488_2018120207,I
2510_2018120207,C
2653_2018120207,C
2700_2018120207,C
2725_2018120207,I
2769_2018120207,C
2816_2018120207,I
2893_2018120207,I
2915_2018120207,C
2994_2018120207,I
3016_2018120207,C
3041_2018120207,C
3066_2018120207,C
3091_2018120207,S
3156_2018120207,S
3232_2018120207,C
3279_2018120207,I
3368_2018120207,C
3393_2018120207,C
3424_2018120207,C
3472_2018120207,I
3494_2018120207,I
3516_2018120207,C
3637_2018120207,C
3714_2018120207,C
3739_2018120207,I
3783_2018120207,C
3808_2018120207,C
3855_2018120207,I
3877_2018120207,S
3948_2018120207,C
4184_2018120207,C
4215_2018120207,C
4246_2018120207,C
4288_2018120207,I
4310_2018120207,I
4342_2018120207,C
4436_2018120207,C
4478_2018120207,S
4559_2018120207,C
4617_2018120207,C
4648_2018120207,C
4679_2018120207,I
4701_2018120207,I
4751_2018120207,C
4855_2018120207,C
4919_2018120207,C
4988_2018120207,I
5093_2018120207,C
5124_2018120207,C
5149_2018120207,C
5206_2018120207,S
5253_2018120207,I
51_2018120208,C
98_2018120208,C
156_2018120208,C
181_2018120208,C
255_2018120208,C
286_2018120208,C
395_2018120208,S
415_2018120208,I
471_2018120208,C
498_2018120208,C
523_2018120208,I
580_2018120208,I
691_2018120208,C
738_2018120208,C
785_2018120208,C
810_2018120208,C
867_2018120208,I
889_2018120208,C
914_2018120208,C
1000_2018120208,I
1022_2018120208,C
1047_2018120208,C
1072_2018120208,I
1094_2018120208,I
1116_2018120208,C
1141_2018120208,I
1163_2018120208,C
1188_2018120208,IN
1248_2018120208,C
1273_2018120208,C
1322_2018120208,I
1344_2018120208,I
1444_2018120208,C
1489_2018120208,C
1543_2018120208,I
1591_2018120208,I
1635_2018120208,I
1691_2018120208,C
1716_2018120208,C
1758_2018120208,I
1795_2018120208,I
1817_2018120208,I
1902_2018120208,C
1944_2018120208,C
1969_2018120208,C
1994_2018120208,I
2077_2018120208,I
2110_2018120208,C
2257_2018120208,C
2304_2018120208,C
2386_2018120208,C
2411_2018120208,C
2465_2018120208,C
2490_2018120208,C
2515_2018120208,C
2546_2018120208,I
2612_2018120208,S
2632_2018120208,C
2737_2018120208,C
2784_2018120208,C
2868_2018120208,C
2893_2018120208,C
2995_2018120208,S
3015_2018120208,C
3122_2018120208,I
3144_2018120208,I
3185_2018120208,I
3207_2018120208,C
3254_2018120208,C
3301_2018120208,C
3388_2018120208,C
3413_2018120208,C
3438_2018120208,C
3463_2018120208,I
3485_2018120208,I
3514_2018120208,C
3610_2018120208,I
3666_2018120208,I
3692_2018120208,C
3720_2018120208,C
3745_2018120208,C
3806_2018120208,I
3832_2018120208,C
3879_2018120208,C
3982_2018120208,C
4007_2018120208,C
51_2018120209,C
98_2018120209,C
123_2018120209,C
258_2018120209,I
280_2018120209,C
365_2018120209,S
385_2018120209,IN
412_2018120209,I
549_2018120209,I
626_2018120209,C
706_2018120209,C
753_2018120209,S
796_2018120209,C
843_2018120209,S
880_2018120209,C
905_2018120209,I
944_2018120209,C
969_2018120209,C
1045_2018120209,C
1183_2018120209,C
1212_2018120209,C
1289_2018120209,C
1336_2018120209,S
1356_2018120209,S
1479_2018120209,C
1543_2018120209,I
1565_2018120209,IN
1592_2018120209,I
1614_2018120209,C
1656_2018120209,C
1731_2018120209,I
1753_2018120209,C
1880_2018120209,C
1905_2018120209,C
1930_2018120209,I
1952_2018120209,C
1977_2018120209,S
1997_2018120209,C
2053_2018120209,I
2109_2018120209,C
2134_2018120209,I
2156_2018120209,I
2222_2018120209,C
2269_2018120209,C
2327_2018120209,I
2444_2018120209,I
2466_2018120209,C
2491_2018120209,C
2516_2018120209,C
2541_2018120209,C
2616_2018120209,C
2641_2018120209,C
2714_2018120209,S
2734_2018120209,C
2820_2018120209,I
2842_2018120209,C
2878_2018120209,C
2917_2018120209,C
2942_2018120209,I
2994_2018120209,C
3019_2018120209,C
3066_2018120209,IN
3093_2018120209,C
3147_2018120209,I
3169_2018120209,C
3238_2018120209,C
3263_2018120209,C
3288_2018120209,I
3346_2018120209,C
3393_2018120209,IN
3442_2018120209,I
3464_2018120209,I
3539_2018120209,C
3586_2018120209,C
3611_2018120209,C
3636_2018120209,I
3675_2018120209,S
3712_2018120209,I
3883_2018120209,C
3908_2018120209,C
3933_2018120209,C
3964_2018120209,C
4012_2018120209,I
4067_2018120209,I
68_2018120210,C
127_2018120210,C
152_2018120210,C
262_2018120210,I
318_2018120210,C
390_2018120210,C
552_2018120210,I
596_2018120210,I
618_2018120210,C
647_2018120210,C
721_2018120210,C
778_2018120210,C
829_2018120210,C
854_2018120210,S
893_2018120210,C
940_2018120210,C
965_2018120210,I
1007_2018120210,I
1073_2018120210,I
1095_2018120210,C
1137_2018120210,C
1289_2018120210,C
1351_2018120210,I
1373_2018120210,I
1395_2018120210,C
1623_2018120210,C
1660_2018120210,C
1697_2018120210,C
1722_2018120210,C
1747_2018120210,C
1772_2018120210,C
1898_2018120210,I
1954_2018120210,I
2118_2018120210,C
2143_2018120210,C
2185_2018120210,C
2227_2018120210,C
2258_2018120210,C
2388_2018120210,C
2413_2018120210,C
2467_2018120210,C
2498_2018120210,S
2528_2018120210,I
2606_2018120210,C
2653_2018120210,C
2712_2018120210,I
2734_2018120210,C
2759_2018120210,I
2912_2018120210,C
2937_2018120210,I
2959_2018120210,C
3039_2018120210,I
3061_2018120210,C
3125_2018120210,I
3169_2018120210,I
3243_2018120210,I
3265_2018120210,C
3312_2018120210,I
3334_2018120210,I
3356_2018120210,C
3387_2018120210,C
3575_2018120210,C
3622_2018120210,C
3647_2018120210,C
3716_2018120210,C
3823_2018120210,C
3859_2018120210,I
3881_2018120210,I
3951_2018120210,I
3984_2018120210,C
4059_2018120210,I
4081_2018120210,C
4277_2018120210,C
4346_2018120210,C
4427_2018120210,I
4449_2018120210,C
4510_2018120210,S
4530_2018120210,C
4555_2018120210,C
4580_2018120210,I
4615_2018120210,I
4637_2018120210,C
4700_2018120210,C
57_2018120211,I
124_2018120211,S
170_2018120211,C
239_2018120211,C
344_2018120211,I
444_2018120211,IN
497_2018120211,C
522_2018120211,C
547_2018120211,S
647_2018120211,C
694_2018120211,C
742_2018120211,C
811_2018120211,C
836_2018120211,C
911_2018120211,C
970_2018120211,C
995_2018120211,C
1020_2018120211,C
1045_2018120211,I
1074_2018120211,I
1180_2018120211,C
1325_2018120211,I
1454_2018120211,I
1476_2018120211,C
1512_2018120211,C
1602_2018120211,C
1807_2018120211,C
1832_2018120211,C
1879_2018120211,C
2069_2018120211,I
2113_2018120211,I
2174_2018120211,I
2196_2018120211,I
2285_2018120211,S
2333_2018120211,S
2360_2018120211,I
2416_2018120211,C
2467_2018120211,C
2492_2018120211,C
2644_2018120211,C
2702_2018120211,C
2771_2018120211,C
2799_2018120211,I
2843_2018120211,C
2890_2018120211,I
2912_2018120211,I
2968_2018120211,C
3036_2018120211,I
3058_2018120211,I
3107_2018120211,I
3151_2018120211,I
3258_2018120211,C
3305_2018120211,I
3360_2018120211,S
3390_2018120211,I
3490_2018120211,C
3538_2018120211,C
3569_2018120211,I
3591_2018120211,S
3611_2018120211,I
3667_2018120211,C
3714_2018120211,I
3757_2018120211,C
3782_2018120211,I
3804_2018120211,I
4034_2018120211,R
4067_2018120211,I
4170_2018120211,C
4195_2018120211,C
4220_2018120211,I
4242_2018120211,C
4298_2018120211,C
4340_2018120211,IN
51_2018120212,I
95_2018120212,C
162_2018120212,I
184_2018120212,C
234_2018120212,C
265_2018120212,C
392_2018120212,C
441_2018120212,C
516_2018120212,S
536_2018120212,I
683_2018120212,I
709_2018120212,I
772_2018120212,C
797_2018120212,C
822_2018120212,C
864_2018120212,C
889_2018120212,I
981_2018120212,C
1006_2018120212,C
1031_2018120212,C
1127_2018120212,C
1180_2018120212,C
1227_2018120212,C
1252_2018120212,I
1346_2018120212,C
1412_2018120212,I
1434_2018120212,C
1500_2018120212,C
1647_2018120212,C
1672_2018120212,C
1719_2018120212,C
1761_2018120212,C
1792_2018120212,C
1834_2018120212,C
1906_2018120212,C
1948_2018120212,C
2039_2018120212,I
2061_2018120212,I
2102_2018120212,C
2149_2018120212,I
2231_2018120212,C
2284_2018120212,C
2370_2018120212,C
2417_2018120212,C
2497_2018120212,C
2522_2018120212,I
2597_2018120212,C
2622_2018120212,C
2647_2018120212,C
2672_2018120212,I
2694_2018120212,C
2719_2018120212,C
2790_2018120212,I
2812_2018120212,C
2843_2018120212,I
2899_2018120212,C
2924_2018120212,C
2971_2018120212,C
3036_2018120212,I
3103_2018120212,S
3149_2018120212,I
3182_2018120212,C
3257_2018120212,C
3286_2018120212,C
3375_2018120212,C
3400_2018120212,C
3494_2018120212,C
3519_2018120212,C
3544_2018120212,I
3599_2018120212,C
3624_2018120212,C
3649_2018120212,C
3696_2018120212,IN
3723_2018120212,C
3748_2018120212,C
3786_2018120212,IN
4206_2018120212,C
4231_2018120212,IN
103_2018120213,C
150_2018120213,C
175_2018120213,S
373_2018120213,C
398_2018120213,I
420_2018120213,C
445_2018120213,I
510_2018120213,C
664_2018120213,C
735_2018120213,I
946_2018120213,C
1066_2018120213,C
1124_2018120213,I
1146_2018120213,C
1363_2018120213,I
1423_2018120213,I
1471_2018120213,C
1546_2018120213,I
1831_2018120213,I
1950_2018120213,C
2051_2018120213,C
2076_2018120213,C
2101_2018120213,C
2126_2018120213,I
2148_2018120213,C
2173_2018120213,I
2320_2018120213,C
2345_2018120213,C
2392_2018120213,C
2440_2018120213,I
2462_2018120213,C
2487_2018120213,C
2613_2018120213,C
2638_2018120213,C
2682_2018120213,I
2715_2018120213,S
2794_2018120213,C
2819_2018120213,C
2910_2018120213,I
2932_2018120213,S
2971_2018120213,C
3008_2018120213,I
3043_2018120213,I
3223_2018120213,C
3258_2018120213,C
3315_2018120213,C
3430_2018120213,C
3479_2018120213,I
3501_2018120213,C
3594_2018120213,I
3629_2018120213,S
3668_2018120213,I
3690_2018120213,S
3744_2018120213,I
3766_2018120213,C
3791_2018120213,C
3816_2018120213,I
3855_2018120213,C
3880_2018120213,C
3927_2018120213,C
3952_2018120213,IN
4082_2018120213,C
4107_2018120213,I
4129_2018120213,C
4193_2018120213,I
4215_2018120213,I
4237_2018120213,I
4270_2018120213,C
4295_2018120213,I
4330_2018120213,C
4361_2018120213,C
4403_2018120213,C
4457_2018120213,I
4479_2018120213,I
4524_2018120213,S
51_2018120300,C
120_2018120300,C
178_2018120300,C
220_2018120300,C
376_2018120300,C
518_2018120300,C
595_2018120300,I
665_2018120300,C
718_2018120300,C
743_2018120300,I
854_2018120300,S
927_2018120300,C
986_2018120300,C
1042_2018120300,S
1074_2018120300,C
1121_2018120300,I
1143_2018120300,C
1179_2018120300,I
1299_2018120300,I
1343_2018120300,C
1368_2018120300,C
1421_2018120300,C
1446_2018120300,I
1513_2018120300,C
1599_2018120300,I
1638_2018120300,C
1689_2018120300,C
1731_2018120300,C
1827_2018120300,C
1852_2018120300,S
1890_2018120300,C
1932_2018120300,C
1974_2018120300,C
1999_2018120300,C
2024_2018120300,I
2046_2018120300,I
2214_2018120300,I
2276_2018120300,C
2323_2018120300,C
2354_2018120300,C
2408_2018120300,C
2433_2018120300,C
2458_2018120300,IN
2485_2018120300,C
2603_2018120300,C
2635_2018120300,C
2711_2018120300,I
2733_2018120300,C
2758_2018120300,C
2790_2018120300,C
2815_2018120300,I
2859_2018120300,C
2934_2018120300,C
2959_2018120300,C
3014_2018120300,C
3091_2018120300,IN
3118_2018120300,I
3162_2018120300,I
3274_2018120300,I
3296_2018120300,C
3380_2018120300,C
3405_2018120300,C
3470_2018120300,C
3539_2018120300,I
3561_2018120300,I
3617_2018120300,I
3639_2018120300,C
3692_2018120300,I
3737_2018120300,C
3785_2018120300,S
83_2018120600,C
136_2018120600,C
183_2018120600,C
208_2018120600,C
347_2018120600,C
394_2018120600,C
463_2018120600,S
576_2018120600,C
651_2018120600,C
676_2018120600,IN
703_2018120600,C
728_2018120600,I
750_2018120600,C
927_2018120600,C
952_2018120600,C
1022_2018120600,C
1047_2018120600,C
1194_2018120600,I
1296_2018120600,C
1343_2018120600,C
1396_2018120600,C
1421_2018120600,C
1446_2018120600,S
1496_2018120600,I
1518_2018120600,C
1560_2018120600,S
1633_2018120600,I
1655_2018120600,I
1677_2018120600,I
1728_2018120600,I
1799_2018120600,I
1832_2018120600,C
1886_2018120600,C
1928_2018120600,C
1953_2018120600,C
1984_2018120600,C
2032_2018120600,I
2175_2018120600,C
2233_2018120600,I
2255_2018120600,C
2328_2018120600,I
2350_2018120600,C
2375_2018120600,C
2481_2018120600,C
2619_2018120600,I
2641_2018120600,C
2688_2018120600,S
2818_2018120600,C
2887_2018120600,C
2937_2018120600,I
2959_2018120600,C
2984_2018120600,I
3006_2018120600,I
3028_2018120600,I
3050_2018120600,C
3186_2018120600,C
3273_2018120600,C
3335_2018120600,I
3357_2018120600,C
3388_2018120600,C
3468_2018120600,I
3490_2018120600,I
3694_2018120600,I
3716_2018120600,I
3749_2018120600,I
3771_2018120600,C
3818_2018120600,I
3840_2018120600,C
3865_2018120600,I
3887_2018120600,C
3912_2018120600,I
3934_2018120600,S
4019_2018120600,C
100_2018120900,C
173_2018120900,I
227_2018120900,I
275_2018120900,C
587_2018120900,I
609_2018120900,S
692_2018120900,I
844_2018120900,C
873_2018120900,C
913_2018120900,I
935_2018120900,C
964_2018120900,I
1078_2018120900,C
1177_2018120900,C
1256_2018120900,C
1329_2018120900,I
1481_2018120900,C
1572_2018120900,I
1640_2018120900,C
1764_2018120900,I
1801_2018120900,C
1865_2018120900,IN
1892_2018120900,I
1950_2018120900,C
2082_2018120900,C
2111_2018120900,I
2137_2018120900,I
2187_2018120900,C
2228_2018120900,I
2283_2018120900,I
2305_2018120900,S
2346_2018120900,C
2549_2018120900,C
2578_2018120900,I
2646_2018120900,C
2705_2018120900,C
2756_2018120900,C
2807_2018120900,I
2855_2018120900,IN
2974_2018120900,I
2996_2018120900,C
3029_2018120900,S
3049_2018120900,C
3078_2018120900,I
3123_2018120900,I
3171_2018120900,C
3250_2018120900,C
3334_2018120900,C
3391_2018120900,C
3426_2018120900,C
3567_2018120900,C
3613_2018120900,C
3645_2018120900,C
3689_2018120900,I
3715_2018120900,I
3737_2018120900,C
3813_2018120900,I
3835_2018120900,C
3887_2018120900,I
3913_2018120900,C
3944_2018120900,C
4007_2018120900,C
4101_2018120900,I
4182_2018120900,C
4207_2018120900,I
4268_2018120900,C
4338_2018120900,C
4456_2018120900,I
4606_2018120900,I
4632_2018120900,IN
105_2018120901,C
130_2018120901,C
210_2018120901,I
232_2018120901,IN
281_2018120901,C
306_2018120901,I
412_2018120901,I
434_2018120901,C
520_2018120901,C
545_2018120901,C
633_2018120901,I
683_2018120901,S
784_2018120901,I
856_2018120901,C
941_2018120901,I
996_2018120901,C
1065_2018120901,I
1109_2018120901,I
1211_2018120901,IN
1349_2018120901,C
1374_2018120901,I
1396_2018120901,I
1459_2018120901,I
1481_2018120901,I
1539_2018120901,C
1570_2018120901,C
1607_2018120901,I
1659_2018120901,C
1690_2018120901,C
1715_2018120901,C
1760_2018120901,C
1807_2018120901,I
1829_2018120901,C
1949_2018120901,C
1996_2018120901,C
2038_2018120901,I
2128_2018120901,C
2153_2018120901,C
2207_2018120901,I
2229_2018120901,I
2309_2018120901,I
2331_2018120901,IN
2400_2018120901,C
2442_2018120901,IN
2552_2018120901,S
2608_2018120901,C
2665_2018120901,C
2756_2018120901,C
2836_2018120901,I
2858_2018120901,C
2960_2018120901,C
2989_2018120901,S
3038_2018120901,C
3115_2018120901,C
3140_2018120901,C
3165_2018120901,C
3213_2018120901,I
3235_2018120901,I
3291_2018120901,IN
3325_2018120901,IN
3516_2018120901,C
3580_2018120901,I
3646_2018120901,I
3668_2018120901,C
3693_2018120901,I
3715_2018120901,C
3746_2018120901,C
3817_2018120901,I
3878_2018120901,I
4153_2018120901,C
4203_2018120901,I
4225_2018120901,C
4250_2018120901,I
4272_2018120901,S
4437_2018120901,I
4459_2018120901,C
4490_2018120901,I
4512_2018120901,I
4534_2018120901,I
4556_2018120901,IN
83_2018120902,C
130_2018120902,C
155_2018120902,C
239_2018120902,C
264_2018120902,C
289_2018120902,I
365_2018120902,C
521_2018120902,C
572_2018120902,C
619_2018120902,I
699_2018120902,C
801_2018120902,C
887_2018120902,C
1057_2018120902,C
1224_2018120902,C
1249_2018120902,C
1274_2018120902,C
1350_2018120902,C
1398_2018120902,C
1430_2018120902,C
1504_2018120902,I
1526_2018120902,C
1585_2018120902,C
1632_2018120902,I
1654_2018120902,C
1696_2018120902,I
1744_2018120902,I
1822_2018120902,C
1864_2018120902,I
1893_2018120902,C
1985_2018120902,I
2017_2018120902,C
2084_2018120902,C
2133_2018120902,C
2180_2018120902,I
2272_2018120902,I
2294_2018120902,S
2356_2018120902,I
2378_2018120902,C
2432_2018120902,C
2474_2018120902,IN
2512_2018120902,C
2616_2018120902,I
2760_2018120902,C
2821_2018120902,C
2846_2018120902,C
2895_2018120902,C
2920_2018120902,S
2940_2018120902,I
2978_2018120902,I
3000_2018120902,C
3042_2018120902,I
3101_2018120902,C
3126_2018120902,I
3148_2018120902,S
3218_2018120902,C
3346_2018120902,I
3368_2018120902,I
3390_2018120902,I
3431_2018120902,C
3522_2018120902,C
3603_2018120902,C
3628_2018120902,C
3653_2018120902,C
3700_2018120902,C
3747_2018120902,C
3816_2018120902,I
3838_2018120902,I
3899_2018120902,C
3963_2018120902,C
4053_2018120902,IN
76_2018120903,C
166_2018120903,C
289_2018120903,C
314_2018120903,C
371_2018120903,C
396_2018120903,C
421_2018120903,C
446_2018120903,I
468_2018120903,C
515_2018120903,C
568_2018120903,I
601_2018120903,C
666_2018120903,C
760_2018120903,C
835_2018120903,C
860_2018120903,I
904_2018120903,S
953_2018120903,I
975_2018120903,I
997_2018120903,S
1075_2018120903,I
1105_2018120903,I
1148_2018120903,I
1170_2018120903,C
1239_2018120903,C
1292_2018120903,C
1345_2018120903,C
1376_2018120903,I
1398_2018120903,S
1477_2018120903,C
1526_2018120903,IN
1701_2018120903,C
1726_2018120903,I
1825_2018120903,I
1847_2018120903,C
1938_2018120903,C
1982_2018120903,C
2015_2018120903,S
2113_2018120903,S
2275_2018120903,I
2312_2018120903,C
2359_2018120903,I
2392_2018120903,I
2414_2018120903,I
2436_2018120903,C
2545_2018120903,S
2627_2018120903,I
2649_2018120903,C
2674_2018120903,C
2699_2018120903,C
2883_2018120903,I
2916_2018120903,I
2996_2018120903,I
3060_2018120903,I
3082_2018120903,C
3107_2018120903,I
3148_2018120903,C
3195_2018120903,C
3220_2018120903,C
3278_2018120903,I
3376_2018120903,C
3407_2018120903,C
3432_2018120903,C
3550_2018120903,C
3609_2018120903,C
3660_2018120903,I
3682_2018120903,C
3708_2018120903,C
3761_2018120903,C
3786_2018120903,I
3831_2018120903,C
3856_2018120903,C
3881_2018120903,C
3906_2018120903,I
4060_2018120903,C
4254_2018120903,C
4279_2018120903,C
4321_2018120903,C
4349_2018120903,I
4375_2018120903,C
4400_2018120903,C
4425_2018120903,I
4447_2018120903,I
4469_2018120903,C
4494_2018120903,C
51_2018120904,C
98_2018120904,I
168_2018120904,C
349_2018120904,I
388_2018120904,I
432_2018120904,S
522_2018120904,I
632_2018120904,C
657_2018120904,I
686_2018120904,C
750_2018120904,C
797_2018120904,C
871_2018120904,C
1048_2018120904,C
1119_2018120904,I
1171_2018120904,C
1235_2018120904,I
1280_2018120904,C
1324_2018120904,I
1346_2018120904,C
1377_2018120904,C
1402_2018120904,C
1427_2018120904,C
1452_2018120904,C
1477_2018120904,C
1553_2018120904,I
1575_2018120904,C
1600_2018120904,IN
1649_2018120904,C
1674_2018120904,S
1731_2018120904,C
1832_2018120904,I
1877_2018120904,C
1932_2018120904,C
1979_2018120904,C
2036_2018120904,C
2115_2018120904,S
2152_2018120904,C
2177_2018120904,C
2238_2018120904,C
2312_2018120904,C
2337_2018120904,I
2359_2018120904,I
2381_2018120904,C
2423_2018120904,I
2445_2018120904,C
2487_2018120904,I
2558_2018120904,C
2671_2018120904,C
2696_2018120904,C
2754_2018120904,I
2776_2018120904,C
2801_2018120904,I
2835_2018120904,S
2855_2018120904,C
2902_2018120904,I
2924_2018120904,C
3011_2018120904,C
3042_2018120904,I
3064_2018120904,C
3089_2018120904,C
3136_2018120904,S
3156_2018120904,C
3187_2018120904,C
3266_2018120904,C
3350_2018120904,C
3397_2018120904,I
3419_2018120904,C
3483_2018120904,C
3508_2018120904,I
3598_2018120904,I
3620_2018120904,C
3678_2018120904,C
3753_2018120904,S
3836_2018120904,C
3861_2018120904,C
3886_2018120904,S
3906_2018120904,I
3954_2018120904,C
4029_2018120904,I
4101_2018120904,I
4123_2018120904,C
4148_2018120904,C
4173_2018120904,I
4195_2018120904,I
4228_2018120904,C
4293_2018120904,C
4342_2018120904,I
4382_2018120904,C
51_2018120905,C
98_2018120905,C
145_2018120905,C
170_2018120905,I
192_2018120905,I
214_2018120905,I
293_2018120905,C
340_2018120905,I
362_2018120905,S
470_2018120905,I
520_2018120905,C
551_2018120905,C
576_2018120905,C
601_2018120905,C
626_2018120905,C
651_2018120905,I
969_2018120905,I
1008_2018120905,C
1044_2018120905,C
1113_2018120905,I
1135_2018120905,I
